name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
KOI-4968 b,0,,4.78161,2.945466609400,0.0512659,,,,,,3919.0,,,,,19 30 44,+38 21 56,2798.19,,19.2550,-0.0800,4584.00,,Kepler Objects of Interest
KOI-4563 b,0,,0.11847,54.338800000000,0.2716910,,,,,,519.0,,,,,19 00 38,+47 52 57,,,1.1560,,,,Kepler Objects of Interest
KOI-2508 b,0,,0.17497,7.103958000000,0.0700000,,,,,,811.0,,,,,19 51 37,+45 01 56,864.15,0.8920,0.7900,,5481.00,0.6000,Kepler Objects of Interest
KOI-2995 b,0,,0.19137,5.194928000000,0.0610000,,,,,,1171.0,,,,,19 23 28,+38 57 36,1910.72,1.1500,1.0700,,6337.00,0.3000,Kepler Objects of Interest
KOI-1170 b,0,,0.19137,7.343692000000,0.0730000,,,,,,886.0,,,,,19 44 55,+47 40 44,846.67,0.9790,0.8700,,5810.00,0.4000,Kepler Objects of Interest
KOI-2034 b,0,,0.28250,3.609319000000,0.0460000,,,,,,1053.0,,,,,19 38 02,+38 47 25,1141.59,1.0100,0.8900,,5443.00,,Kepler Objects of Interest
KOI-2034 c,0,,0.15674,2.370344298000,0.0343757,,,,,,1256.0,,,,,19 38 02,+38 47 25,1141.59,1.0100,0.8900,,5443.00,,Kepler Objects of Interest
KOI-2102 b,0,,0.32807,187.746500000000,0.5970000,,,,,,277.0,,,,,18 46 22,+42 35 47,873.04,0.8100,0.8300,,5323.00,11.6000,Kepler Objects of Interest
KOI-2396 b,0,,0.14581,0.495434390000,0.0120000,,,,,,2066.0,,,,,19 35 53,+50 38 42,765.16,0.8300,0.8900,,5442.00,11.7000,Kepler Objects of Interest
KOI-3061 b,0,,0.33718,7.328505000000,0.0670000,,,,,,744.0,,,,,19 48 10,+39 54 44,472.79,0.7400,0.7500,,5058.00,13.7000,Kepler Objects of Interest
KOI-3061 c,0,,0.10936,77.920800000000,0.3233150,,,,,,339.0,,,,,19 48 10,+39 54 44,472.79,0.7400,0.7500,,5058.00,13.7000,Kepler Objects of Interest
KOI-2019 b,0,,0.24605,14.088180000000,0.1140000,,,,,,715.0,,,,,19 49 48,+41 33 29,1346.52,0.9870,0.8800,,5831.00,0.4000,Kepler Objects of Interest
KOI-4744 b,0,,0.05923,3.391526000000,0.0441411,,,,,,1167.0,,,,,19 32 41,+40 57 02,,,0.8950,,,,Kepler Objects of Interest
KOI-0525 b,0,,0.45565,11.531837000000,0.0970000,,,,,,865.0,,,,,20 03 37,+45 27 28,1024.16,0.9200,1.1400,,5736.00,11.0000,Kepler Objects of Interest
KOI-1736 b,0,,0.22600,31.003100000000,0.1960000,,,,,,581.0,,,,,19 25 04,+42 05 45,1739.84,1.0400,0.9400,,6021.00,0.3000,Kepler Objects of Interest
KOI-0137 b,0,,0.43287,7.641570600000,0.0750000,,,,,,858.0,,,,,19 52 19,+44 44 46,490.86,0.9440,0.9780,,5385.00,8.5000,Kepler Objects of Interest
KOI-0137 c,0,,0.54769,14.858940000000,0.1160000,,,,,,690.0,,,,,19 52 19,+44 44 46,490.86,0.9440,0.9780,,5385.00,8.5000,Kepler Objects of Interest
KOI-0137 d,0,,0.16586,3.504761000000,0.0440000,,,,,,1120.0,,,,,19 52 19,+44 44 46,490.86,0.9440,0.9780,,5385.00,8.5000,Kepler Objects of Interest
KOI-2409 b,0,,0.14854,0.577375200000,0.0130000,,,,,,1764.0,,,,,19 46 12,+46 57 58,653.98,0.8390,0.7400,,5285.00,1.3000,Kepler Objects of Interest
KOI-2620 b,0,,0.20049,16.057270000000,0.1220000,,,,,,652.0,,,,,19 47 00,+49 22 41,1338.12,0.9410,0.8300,,5657.00,0.4000,Kepler Objects of Interest
KOI-0601 b,0,,0.27339,5.404283000000,0.0620000,,,,,,1072.0,,,,,19 23 23,+48 24 57,1077.54,1.0700,0.9800,,6119.00,0.4000,Kepler Objects of Interest
KOI-0601 c,0,,0.82017,11.678907000000,0.1030000,,,,,,832.0,,,,,19 23 23,+48 24 57,1077.54,1.0700,0.9800,,6119.00,0.4000,Kepler Objects of Interest
KOI-0601 d,0,,0.14763,1.208448500000,0.0230000,,,,,,1760.0,,,,,19 23 23,+48 24 57,1077.54,1.0700,0.9800,,6119.00,0.4000,Kepler Objects of Interest
KOI-3063 b,0,,0.11209,18.605030000000,0.1410000,,,,,,661.0,,,,,19 35 33,+48 20 10,1455.15,1.0900,0.7800,,6378.00,,Kepler Objects of Interest
KOI-4067 b,0,,0.30984,9.688244830000,0.0940246,,,,,,1026.0,,,,,19 22 38,+40 46 42,1164.76,,1.2220,-0.0600,6450.00,,Kepler Objects of Interest
KOI-3048 b,0,,0.09842,4.732914000000,0.0540000,,,,,,962.0,,,,,19 34 28,+46 24 48,740.38,0.9230,0.8200,,5604.00,0.5000,Kepler Objects of Interest
KOI-0892 b,0,,0.23694,10.371721000000,0.0860000,,,,,,668.0,,,,,19 21 34,+43 21 50,728.76,0.7900,0.7400,,5166.00,6.2000,Kepler Objects of Interest
KOI-0892 c,0,,0.11938,3.970006000000,0.0450000,,,,,,923.0,,,,,19 21 34,+43 21 50,728.76,0.7900,0.7400,,5166.00,6.2000,Kepler Objects of Interest
KOI-1950 b,0,,0.30073,66.415900000000,0.3130000,,,,,,352.0,,,,,19 27 48,+38 15 06,1056.68,0.9300,0.7400,,5186.00,,Kepler Objects of Interest
KOI-3528 b,0,,8.23636,165.405740490000,0.5897910,,,,,,515.0,,,,,19 18 47,+39 22 17,950.13,,2.1850,-0.8600,6061.00,,Kepler Objects of Interest
KOI-3936 c,0,,0.14307,13.026844570000,0.1024440,,,,,,643.6,,,,,19 50 18,+40 01 39,342.16,,0.8440,0.2200,5083.00,,Kepler Objects of Interest
KOI-0144 b,0,,0.27612,4.176259900000,0.0480000,,,,,,890.0,,,,,19 46 05,+39 14 59,361.83,0.8580,0.7950,,4955.00,4.5000,Kepler Objects of Interest
KOI-4398 b,0,,0.17315,7.342300780000,0.0718990,,,,,,837.0,,,,,19 40 50,+41 05 13,1091.83,,0.8360,-0.0600,5561.00,,Kepler Objects of Interest
KOI-1905 b,0,,0.12758,7.626364000000,0.0690000,,,,,,737.0,,,,,19 06 39,+47 24 49,413.93,0.7460,0.7500,,5070.00,13.6000,Kepler Objects of Interest
KOI-1905 c,0,,0.11938,15.995576580000,0.1154430,,,,,,619.0,,,,,19 06 39,+47 24 49,413.93,0.7460,0.7500,,5070.00,13.6000,Kepler Objects of Interest
KOI-1905 d,0,,0.12485,34.211080500000,0.1916360,,,,,,481.0,,,,,19 06 39,+47 24 49,413.93,0.7460,0.7500,,5070.00,13.6000,Kepler Objects of Interest
KOI-0372 b,0,,0.77643,125.630640000000,0.5000000,,,,,,361.0,,,,,19 56 29,+41 52 00,339.62,1.0550,0.9700,,5872.00,0.9100,Kepler Objects of Interest
KOI-2750 b,0,,0.35541,174.633000000000,0.6230000,,,,,,291.0,,,,,19 42 40,+38 47 45,1398.63,1.0500,0.7300,,6116.00,,Kepler Objects of Interest
KOI-0698 b,0,,0.99059,12.718706200000,0.1030000,,,,,,748.0,,,,,19 35 39,+45 11 23,580.33,0.9020,0.9110,,5705.00,,Kepler Objects of Interest
KOI-2271 b,0,,0.20049,55.822800000000,0.2670000,,,,,,371.0,,,,,19 09 11,+47 27 19,850.42,0.8110,0.7100,,5159.00,0.6000,Kepler Objects of Interest
KOI-0951 b,0,,0.28250,13.197244000000,0.0970000,,,,,,562.0,,,,,19 36 16,+46 34 45,591.33,0.7000,0.6800,,4821.00,13.7000,Kepler Objects of Interest
KOI-0951 c,0,,0.21871,33.653040000000,0.1810000,,,,,,412.0,,,,,19 36 16,+46 34 45,591.33,0.7000,0.6800,,4821.00,13.7000,Kepler Objects of Interest
KOI-3709 b,0,,1.90371,205.583305900000,0.6822910,,,,,,323.3,,,,,19 26 05,+37 53 15,1386.11,,0.9150,-0.5000,6328.00,,Kepler Objects of Interest
KOI-2173 b,0,,0.10024,37.815260000000,0.1940000,,,,,,384.0,,,,,19 49 10,+49 58 53,186.72,0.6770,0.6540,,4739.00,13.8000,Kepler Objects of Interest
KOI-2173 c,0,,0.09842,53.578200000000,0.2440000,,,,,,342.0,,,,,19 49 10,+49 58 53,186.72,0.6770,0.6540,,4739.00,13.8000,Kepler Objects of Interest
KOI-0416 b,0,,0.27339,18.208009000000,0.1270000,,,,,,556.0,,,,,19 07 27,+41 59 20,489.69,0.8320,0.7300,,5249.00,0.8000,Kepler Objects of Interest
KOI-0416 c,0,,0.26428,88.254740000000,0.3650000,,,,,,328.0,,,,,19 07 27,+41 59 20,489.69,0.8320,0.7300,,5249.00,0.8000,Kepler Objects of Interest
KOI-0416 d,0,,0.07628,9.747705080000,0.0841825,,,,,,698.0,,,,,19 07 27,+41 59 20,489.69,0.8320,0.7300,,5249.00,0.8000,Kepler Objects of Interest
KOI-5482 b,0,,0.19958,31.707737700000,0.1937100,,,,,,549.0,,,,,19 16 54,+44 05 29,1107.40,,0.8720,-0.1800,5861.00,,Kepler Objects of Interest
KOI-3430 b,0,,0.11300,13.924770000000,0.1077050,,,,,,625.0,,,,,19 45 31,+43 23 11,,,0.7560,,,,Kepler Objects of Interest
KOI-2578 b,0,,4.00973,13.330970000000,0.1100000,,,,,,819.0,,,,,18 45 02,+42 24 11,1196.75,1.0000,1.0600,,5990.00,4.9000,Kepler Objects of Interest
KOI-3726 b,0,,1.36158,115.994363290000,0.4183240,,,,,,264.9,,,,,19 52 29,+42 24 11,753.93,,0.7350,0.2200,4530.00,,Kepler Objects of Interest
KOI-2693 b,0,,0.06653,4.081414800000,0.0430000,,,,,,722.0,,,,,19 25 52,+40 20 37,174.22,0.6490,0.5750,,4476.00,1.0000,Kepler Objects of Interest
KOI-2693 c,0,,0.08384,11.419409000000,0.0860000,,,,,,511.0,,,,,19 25 52,+40 20 37,174.22,0.6490,0.5750,,4476.00,1.0000,Kepler Objects of Interest
KOI-2693 d,0,,0.06744,6.834378000000,0.0610000,,,,,,606.0,,,,,19 25 52,+40 20 37,174.22,0.6490,0.5750,,4476.00,1.0000,Kepler Objects of Interest
KOI-1803 b,0,,0.16403,4.539292000000,0.0480000,,,,,,834.0,,,,,19 06 32,+39 29 19,261.03,0.7200,0.7100,,4926.00,13.9000,Kepler Objects of Interest
KOI-3071 b,0,,0.30984,23.955360000000,0.1580000,,,,,,785.0,,,,,19 12 58,+41 06 36,1371.50,0.9170,2.0500,,4934.00,14.0000,Kepler Objects of Interest
KOI-2342 b,0,,0.13123,15.044630000000,0.1230000,,,,,,858.0,,,,,19 34 54,+47 14 49,635.00,1.0800,1.2200,,6170.00,4.3000,Kepler Objects of Interest
KOI-2946 b,0,,0.20049,15.141120000000,0.1210000,,,,,,664.0,,,,,19 15 04,+46 23 39,1259.11,1.0400,0.8500,,5665.00,,Kepler Objects of Interest
KOI-2719 b,0,,0.16586,4.115847000000,0.0440000,,,,,,802.0,,,,,19 24 44,+40 18 40,523.77,0.6740,0.6520,,4722.00,14.0000,Kepler Objects of Interest
KOI-5007 b,0,,0.16130,14.516869300000,0.1217550,,,,,,1030.0,,,,,19 37 28,+38 50 48,1230.41,,1.8850,-0.0600,5934.00,,Kepler Objects of Interest
KOI-1531 b,0,,0.13305,5.699215000000,0.0630000,,,,,,1098.0,,,,,19 30 20,+49 55 23,541.73,1.0360,1.0600,,6069.00,3.6000,Kepler Objects of Interest
KOI-1822 b,0,,0.31896,150.881100000000,0.5800000,,,,,,425.0,,,,,19 51 45,+40 16 43,559.65,1.1400,1.3900,,6222.00,4.1900,Kepler Objects of Interest
KOI-5785 b,0,,0.12184,70.312525000000,0.3406510,,,,,,462.0,,,,,18 47 31,+47 24 57,1230.68,,0.9940,-0.1200,6137.00,,Kepler Objects of Interest
KOI-1481 b,0,,0.29162,5.101370000000,0.0590000,,,,,,1013.0,,,,,19 42 18,+46 15 17,1301.83,1.0500,0.9900,,5620.00,,Kepler Objects of Interest
KOI-4198 b,0,,0.05750,1.182852021000,0.0220527,,,,,,2158.0,,,,,18 55 24,+45 29 06,600.61,,1.3250,-0.3600,6312.00,,Kepler Objects of Interest
KOI-4885 b,0,,0.15674,9.339566460000,0.0837735,,,,,,882.0,,,,,18 53 49,+46 49 10,1146.78,,1.1010,0.0800,5516.00,,Kepler Objects of Interest
KOI-2519 b,0,,0.45565,4.790924000000,0.0480000,,,,,,680.0,,,,,19 15 36,+39 09 15,298.86,0.6450,0.5730,,4459.00,1.3000,Kepler Objects of Interest
KOI-2998 b,0,,0.27339,28.227370000000,0.1810000,,,,,,576.0,,,,,19 42 44,+39 15 22,1550.42,0.9970,0.8900,,5875.00,0.5000,Kepler Objects of Interest
KOI-0326 b,0,,3.29892,8.973505000000,0.1050000,,,,,,2276.0,,,,,19 06 37,+46 47 00,3685.72,1.9400,12.4000,,4746.00,1.2300,Kepler Objects of Interest
KOI-0326 c,0,,2.73391,108.527700000000,0.5550000,,,,,,990.0,,,,,19 06 37,+46 47 00,3685.72,1.9400,12.4000,,4746.00,1.2300,Kepler Objects of Interest
KOI-2279 b,0,,0.15492,27.015590000000,0.1820000,,,,,,647.0,,,,,19 41 41,+38 44 08,777.19,1.1040,1.0100,,6207.00,0.3000,Kepler Objects of Interest
KOI-2279 c,0,,0.10571,12.509480000000,0.1090000,,,,,,835.0,,,,,19 41 41,+38 44 08,777.19,1.1040,1.0100,,6207.00,0.3000,Kepler Objects of Interest
KOI-0826 b,0,,0.23603,6.365815000000,0.0670000,,,,,,916.0,,,,,19 24 35,+40 25 13,1011.11,0.9710,0.8600,,5780.00,0.4000,Kepler Objects of Interest
KOI-0195 b,0,,1.06622,3.217520440000,0.0420000,,,,,,1215.0,,,,,19 17 44,+49 28 24,1001.41,0.9790,0.9300,,5866.00,2.7000,Kepler Objects of Interest
KOI-4977 b,0,,0.11574,25.533853500000,0.1453080,,,,,,409.9,,,,,19 02 07,+38 32 53,551.52,,0.6350,-0.2600,4445.00,,Kepler Objects of Interest
KOI-1825 b,0,,0.38275,13.522604000000,0.1080000,,,,,,909.0,,,,,19 41 12,+40 33 23,929.90,0.9300,1.4900,,5545.00,12.9000,Kepler Objects of Interest
KOI-4839 b,0,,0.22783,21.841570000000,0.1693250,,,,,,1034.0,,,,,19 53 38,+45 27 41,,,2.4030,,,,Kepler Objects of Interest
KOI-1230 b,0,,3.38093,165.721060000000,0.6720000,,,,,,562.0,,,,,19 55 47,+41 48 43,1045.25,1.4700,4.1200,,5148.00,2.6400,Kepler Objects of Interest
KOI-4666 b,0,,0.10936,12.401690000000,0.1006230,,,,,,723.0,,,,,18 56 10,+49 08 17,,,0.8700,,,,Kepler Objects of Interest
KOI-0353 b,0,,0.82929,152.104520000000,0.6140000,,,,,,440.0,,,,,19 40 51,+49 33 43,976.30,1.3300,1.3000,,6858.00,0.3300,Kepler Objects of Interest
KOI-0353 c,0,,0.20960,30.652680000000,0.2110000,,,,,,751.0,,,,,19 40 51,+49 33 43,976.30,1.3300,1.3000,,6858.00,0.3300,Kepler Objects of Interest
KOI-1906 b,0,,1.36695,8.710420000000,0.0790000,,,,,,739.0,,,,,19 46 29,+49 58 45,691.61,0.8600,0.7700,,5381.00,0.8000,Kepler Objects of Interest
KOI-3867 b,0,,0.14125,0.938774194000,0.0188889,,,,,,1796.0,,,,,19 44 12,+45 49 37,991.38,,0.9230,0.0200,5825.00,,Kepler Objects of Interest
KOI-0674 b,0,,1.15735,16.338952000000,0.1370000,,,,,,959.0,,,,,19 21 18,+42 53 53,1243.93,1.2900,2.7300,,4864.00,,Kepler Objects of Interest
KOI-4098 b,0,,0.20231,1.121722451000,0.0222001,,,,,,2385.0,,,,,19 10 00,+44 10 02,1304.59,,2.5710,0.0400,5023.00,,Kepler Objects of Interest
KOI-3379 b,0,,0.21917,30.454875200000,0.1938500,,,,,,624.0,,,,,19 30 44,+38 07 34,1483.80,,0.9840,-0.3000,6283.00,,Kepler Objects of Interest
KOI-0435 b,0,,0.32807,20.549751000000,0.1480000,,,,,,663.0,,,,,19 19 07,+49 53 47,908.13,1.0340,0.9300,,5987.00,0.4000,Kepler Objects of Interest
KOI-0435 c,0,,0.80195,741.000000000000,1.6210000,,,,,,200.0,,,,,19 19 07,+49 53 47,908.13,1.0340,0.9300,,5987.00,0.4000,Kepler Objects of Interest
KOI-0435 d,0,,0.20049,33.040350000000,0.2037060,,,,,,565.0,,,,,19 19 07,+49 53 47,908.13,1.0340,0.9300,,5987.00,0.4000,Kepler Objects of Interest
KOI-0435 e,0,,0.12120,3.932758400000,0.0473417,,,,,,1098.0,,,,,19 19 07,+49 53 47,908.13,1.0340,0.9300,,5987.00,0.4000,Kepler Objects of Interest
KOI-0435 f,0,,0.22555,62.302644000000,0.2986190,,,,,,437.0,,,,,19 19 07,+49 53 47,908.13,1.0340,0.9300,,5987.00,0.4000,Kepler Objects of Interest
KOI-0435 g,0,,0.10589,9.919358560000,0.0877206,,,,,,807.0,,,,,19 19 07,+49 53 47,908.13,1.0340,0.9300,,5987.00,0.4000,Kepler Objects of Interest
KOI-3784 b,0,,1.33506,23.870185100000,0.1627050,,,,,,711.0,,,,,19 03 22,+40 55 31,996.38,,1.1660,-0.1000,6022.00,,Kepler Objects of Interest
KOI-2632 b,0,,0.10389,7.128260000000,0.0780000,,,,,,1235.0,,,,,18 57 41,+49 06 22,390.66,1.2290,1.4600,,6461.00,3.0900,Kepler Objects of Interest
KOI-0345 b,0,,0.24787,29.885710000000,0.1710000,,,,,,437.0,,,,,19 06 05,+48 41 00,263.48,0.7510,0.7070,,4869.00,9.3000,Kepler Objects of Interest
KOI-0571 b,0,,0.14945,7.267311000000,0.0600000,,,,,,525.0,,,,,19 54 36,+43 57 18,241.42,0.5460,0.5230,,4031.00,13.9000,Kepler Objects of Interest
KOI-0571 c,0,,0.16495,13.343025000000,0.0900000,,,,,,429.0,,,,,19 54 36,+43 57 18,241.42,0.5460,0.5230,,4031.00,13.9000,Kepler Objects of Interest
KOI-0571 d,0,,0.12576,3.886790100000,0.0400000,,,,,,643.0,,,,,19 54 36,+43 57 18,241.42,0.5460,0.5230,,4031.00,13.9000,Kepler Objects of Interest
KOI-0571 e,0,,0.15128,22.407688000000,0.1270000,,,,,,361.0,,,,,19 54 36,+43 57 18,241.42,0.5460,0.5230,,4031.00,13.9000,Kepler Objects of Interest
KOI-0571 f,0,,0.09295,129.943380000000,0.3929810,,,,,,179.5,,,,,19 54 36,+43 57 18,241.42,0.5460,0.5230,,4031.00,13.9000,Kepler Objects of Interest
KOI-2948 b,0,,0.11938,11.391530000000,0.0980000,,,,,,990.0,,,,,19 17 34,+41 46 56,403.54,0.9600,1.5800,,5582.00,11.3000,Kepler Objects of Interest
KOI-5949 b,0,,0.17041,559.785190000000,1.3351200,,,,,,249.5,,,,,19 18 44,+50 24 33,657.78,,1.1110,-0.2000,6201.00,,Kepler Objects of Interest
KOI-2020 b,0,,0.23694,110.965500000000,0.3910000,,,,,,254.0,,,,,19 38 22,+45 52 30,550.51,0.6450,0.6180,,4580.00,13.9000,Kepler Objects of Interest
KOI-0469 b,0,,0.53767,10.329080000000,0.0960000,,,,,,894.0,,,,,19 14 33,+46 25 17,1167.09,1.1100,1.0200,,6222.00,0.3000,Kepler Objects of Interest
KOI-5211 b,0,,0.05140,3.564535050000,0.0439724,,,,,,1038.0,,,,,19 08 02,+41 17 20,317.99,,0.8170,-0.0600,5461.00,,Kepler Objects of Interest
KOI-3458 b,0,,0.12758,14.033030000000,0.1157190,,,,,,693.7,,,,,19 20 35,+41 27 52,,,0.8490,,,,Kepler Objects of Interest
KOI-3280 b,0,,0.25334,47.160683300000,0.2618800,,,,,,503.0,,,,,19 04 30,+47 56 51,1492.66,,0.9650,0.0700,5936.00,,Kepler Objects of Interest
KOI-2126 b,0,,0.21871,9.693230000000,0.0820000,,,,,,609.0,,,,,19 27 13,+38 37 21,804.17,0.7800,0.7200,,4660.00,,Kepler Objects of Interest
KOI-0304 b,0,,0.46476,8.512050000000,0.0860000,,,,,,1260.0,,,,,19 08 21,+41 22 25,764.13,1.1900,1.8500,,6150.00,4.9000,Kepler Objects of Interest
KOI-0304 c,0,,0.10571,5.518350000000,0.0650000,,,,,,1449.0,,,,,19 08 21,+41 22 25,764.13,1.1900,1.8500,,6150.00,4.9000,Kepler Objects of Interest
KOI-3354 b,0,,0.14763,11.570578500000,0.0963301,,,,,,771.0,,,,,19 49 30,+46 39 41,1035.08,,0.9000,-0.2000,5718.00,,Kepler Objects of Interest
KOI-2668 b,0,,0.12120,0.679361400000,0.0150000,,,,,,1830.0,,,,,18 55 40,+40 44 24,591.33,0.9270,0.8200,,5609.00,0.5000,Kepler Objects of Interest
KOI-4400 b,0,,0.07783,2.209211420000,0.0335483,,,,,,1508.0,,,,,19 02 03,+38 04 47,748.97,,1.0920,-0.0200,5991.00,,Kepler Objects of Interest
KOI-2853 b,0,,0.09660,1.407022800000,0.0220000,,,,,,1330.0,,,,,19 21 43,+51 37 33,662.96,0.7540,0.7700,,5113.00,13.8000,Kepler Objects of Interest
KOI-5819 b,0,,0.11728,381.357820000000,0.9544150,,,,,,212.6,,,,,19 24 52,+47 57 07,513.27,,0.7290,-0.4600,5513.00,,Kepler Objects of Interest
KOI-2992 b,0,,0.18226,82.659000000000,0.3060000,,,,,,241.0,,,,,19 46 56,+44 30 05,485.81,0.5610,0.5340,,4128.00,13.8000,Kepler Objects of Interest
KOI-0197 b,0,,0.66525,17.276290400000,0.1180000,,,,,,556.0,,,,,19 23 19,+38 11 03,403.13,0.7400,0.7400,,5036.00,14.0000,Kepler Objects of Interest
KOI-0319 b,0,,0.68348,46.151590000000,0.2690000,,,,,,613.0,,,,,19 20 28,+44 52 22,612.76,1.2220,1.4700,,5952.00,3.8600,Kepler Objects of Interest
KOI-3007 b,0,,0.12758,11.191773000000,0.0980000,,,,,,782.0,,,,,18 53 20,+47 12 31,834.83,1.0000,0.8900,,5876.00,0.3000,Kepler Objects of Interest
KOI-4837 b,0,,0.11847,5.386268000000,0.0587321,,,,,,931.0,,,,,19 52 29,+40 48 48,,,0.8260,,,,Kepler Objects of Interest
KOI-3026 b,0,,0.30984,3.515763000000,0.0440000,,,,,,1456.0,,,,,18 59 42,+42 25 20,1547.33,0.9160,1.9400,,4977.00,14.0000,Kepler Objects of Interest
KOI-4484 b,0,,0.09359,2.297926870000,0.0350387,,,,,,1526.0,,,,,19 38 47,+46 43 12,1467.27,,1.0350,-0.2600,6363.00,,Kepler Objects of Interest
KOI-2338 b,0,,0.18226,66.183200000000,0.3210000,,,,,,437.0,,,,,19 29 28,+43 54 38,992.64,1.0000,0.9000,,5900.00,0.6000,Kepler Objects of Interest
KOI-2304 b,0,,0.14125,11.173600000000,0.0980000,,,,,,790.0,,,,,19 45 13,+43 49 16,1246.21,1.0060,0.9000,,5900.00,0.4000,Kepler Objects of Interest
KOI-5689 b,0,,0.22327,114.126134000000,0.4267960,,,,,,295.0,,,,,19 40 43,+46 10 45,1013.49,,0.8230,0.3400,4816.00,,Kepler Objects of Interest
KOI-2260 b,0,,0.08840,6.117982000000,0.0690000,,,,,,1143.0,,,,,19 20 56,+50 01 48,425.24,1.1840,1.1200,,6437.00,0.2900,Kepler Objects of Interest
KOI-2623 b,0,,0.08657,5.576610000000,0.0660000,,,,,,1222.0,,,,,19 20 06,+48 20 09,812.68,1.2170,1.1850,,6540.00,0.6500,Kepler Objects of Interest
KOI-3782 b,0,,3.13944,186.516587000000,0.7182730,,,,,,452.0,,,,,19 40 20,+49 10 11,1291.15,,2.9900,0.2800,5018.00,,Kepler Objects of Interest
KOI-1161 b,0,,0.15492,6.057428000000,0.0600000,,,,,,875.0,,,,,19 56 30,+47 35 37,684.02,0.7900,0.8400,,5289.00,13.9000,Kepler Objects of Interest
KOI-1161 c,0,,0.18226,10.937110000000,0.0890000,,,,,,718.0,,,,,19 56 30,+47 35 37,684.02,0.7900,0.8400,,5289.00,13.9000,Kepler Objects of Interest
KOI-1161 d,0,,0.11847,2.971365000000,0.0370000,,,,,,1114.0,,,,,19 56 30,+47 35 37,684.02,0.7900,0.8400,,5289.00,13.9000,Kepler Objects of Interest
KOI-0385 b,0,,0.18773,13.144940000000,0.1050000,,,,,,749.0,,,,,19 28 51,+38 32 54,496.10,0.8860,0.9500,,5639.00,9.2000,Kepler Objects of Interest
KOI-4840 b,0,,0.10298,10.471587700000,0.0916275,,,,,,802.0,,,,,18 48 22,+42 09 36,806.83,,0.8570,-0.3400,5944.00,,Kepler Objects of Interest
KOI-1440 b,0,,0.14854,7.192940000000,0.0750000,,,,,,996.0,,,,,19 32 20,+48 34 31,1590.25,1.0900,1.0000,,6186.00,0.3000,Kepler Objects of Interest
KOI-4737 b,0,,0.09933,7.795359280000,0.0798082,,,,,,985.0,,,,,19 04 52,+42 51 39,1184.22,,1.0500,0.0000,6156.00,,Kepler Objects of Interest
KOI-2357 b,0,,0.13214,2.420893000000,0.0360000,,,,,,1351.0,,,,,19 32 48,+43 03 25,1517.16,1.0370,0.9400,,6008.00,0.3000,Kepler Objects of Interest
KOI-2357 c,0,,0.29815,15.903946364900,0.1223750,,,,,,707.3,,,,,19 32 48,+43 03 25,1517.16,1.0370,0.9400,,6008.00,0.3000,Kepler Objects of Interest
KOI-2524 b,0,,0.17224,40.989000000000,0.2440000,,,,,,589.0,,,,,19 11 21,+43 09 11,1659.72,1.1500,1.0800,,6337.00,0.5700,Kepler Objects of Interest
KOI-4530 b,0,,0.09569,12.636070300000,0.1043400,,,,,,733.0,,,,,19 22 56,+51 46 15,686.14,,0.8670,-0.1400,5766.00,,Kepler Objects of Interest
KOI-1393 b,0,,0.20960,1.694735400000,0.0220000,,,,,,913.0,,,,,18 54 13,+45 36 51,462.82,0.5100,0.6000,,3972.00,,Kepler Objects of Interest
KOI-1169 b,0,,0.13578,0.689204000000,0.0160000,,,,,,2008.0,,,,,18 46 12,+47 28 11,499.72,1.0820,1.0140,,5719.00,1.6000,Kepler Objects of Interest
KOI-1535 b,0,,0.20231,70.698500000000,0.3440000,,,,,,505.0,,,,,19 42 05,+49 44 19,620.74,1.0800,1.1800,,6190.00,3.7000,Kepler Objects of Interest
KOI-0248 b,0,,0.24696,7.203794000000,0.0600000,,,,,,531.0,,,,,19 29 10,+40 35 30,331.42,0.5490,0.5250,,4069.00,13.9000,Kepler Objects of Interest
KOI-0248 c,0,,0.23147,10.912935000000,0.0790000,,,,,,463.0,,,,,19 29 10,+40 35 30,331.42,0.5490,0.5250,,4069.00,13.9000,Kepler Objects of Interest
KOI-0248 d,0,,0.16768,2.576555000000,0.0300000,,,,,,751.0,,,,,19 29 10,+40 35 30,331.42,0.5490,0.5250,,4069.00,13.9000,Kepler Objects of Interest
KOI-0248 e,0,,0.17953,18.596220000000,0.1130000,,,,,,387.0,,,,,19 29 10,+40 35 30,331.42,0.5490,0.5250,,4069.00,13.9000,Kepler Objects of Interest
KOI-0536 b,0,,0.26428,81.169900000000,0.3650000,,,,,,396.0,,,,,19 04 05,+48 25 54,785.36,0.9800,0.8700,,5803.00,0.4000,Kepler Objects of Interest
KOI-2025 b,0,,0.28250,17.848630000000,0.1390000,,,,,,850.0,,,,,19 01 40,+39 42 21,995.47,1.1300,1.3300,,6234.00,4.0000,Kepler Objects of Interest
KOI-2025 c,0,,0.25516,26.136170000000,0.1800000,,,,,,747.0,,,,,19 01 40,+39 42 21,995.47,1.1300,1.3300,,6234.00,4.0000,Kepler Objects of Interest
